Screen Name,Date,Tweet Text,Compound Score,Postive Score,Neutral Score,Negative Score,Tweet Number
BBC,Thu Oct 17 12:12:46 +0000 2019,"RT @BBC6Music: Later tonight, @BBCLater with Jools Holland returns. 👏 👏 👏 

We’re thrilled to discover that one of @laurenlaverne’s favouri…",0.44,0.112,0.888,0.0,262
BBC,Thu Oct 17 12:10:03 +0000 2019,RT @BBCRadio3: This is amazing. Jazz musician Jason Moran (@morethan88) 'plays' Mondrian's Broadway Boogie Woogie as if it were a musical s…,0.586,0.16,0.84,0.0,263
BBC,Thu Oct 17 12:01:08 +0000 2019,"😮 Have you ever seen so many pumpkins? 

Meet James and his giant Nottinghamshire pumpkin patch. 🎃
https://t.co/llQuTO9ZuR",0.0,0.0,1.0,0.0,264
BBC,Thu Oct 17 11:12:05 +0000 2019,"RT @BBCCiN: Let's hear it for #TeamRickshaw 🙌

@BBCTheOneShow's Rickshaw Challenge is back on with a new route, a new Rickshaw and a new te…",0.077,0.056,0.944,0.0,265
BBC,Thu Oct 17 11:01:03 +0000 2019,"Is this what homes of the future will look like? Artists and designers have shared their ideas. 🏡
👉… https://t.co/jQ5yAsxEgg",0.599,0.197,0.803,0.0,266
BBC,Thu Oct 17 09:45:33 +0000 2019,"RT @BBCBreaking: PM Boris Johnson says the UK and EU have agreed ""great new deal"" for Brexit https://t.co/D9Asukjk9Q",0.735,0.279,0.721,0.0,267
BBC,Thu Oct 17 09:25:51 +0000 2019,"RT @Chris_Stark: I’m really excited to be joining @bbc5live on Saturday mornings with @scott_mills.
We love doing what we do, so to get the…",0.784,0.239,0.761,0.0,268
BBC,Thu Oct 17 09:19:37 +0000 2019,RT @bbcpress: 📻 @Scott_Mills and @Chris_Stark are set to host a new weekly show on @BBC5live as part of a new weekend line-up at the statio…,0.0,0.0,1.0,0.0,269
BBC,Thu Oct 17 08:01:03 +0000 2019,"'It depends on the picture...'
 
Ouch!  😂 @Scott_Mills &amp; @Chris_Stark asked their partners if they would've picked… https://t.co/Y2INuLyxKe",0.493,0.157,0.769,0.073,270
BBC,Thu Oct 17 07:01:07 +0000 2019,"Meet Molly 'Meatball' McCann (@MeatballMolly) - the first English woman to win in the @ufc.
👉… https://t.co/qxJVJsUBXi",0.586,0.202,0.798,0.0,271
BBC,Thu Oct 17 06:01:05 +0000 2019,"'It looks highly dangerous to me... I'm not going on it.'  😱

20 years ago, the London Eye was being hoisted into p… https://t.co/ACJ0uXj1zu",-0.848,0.0,0.723,0.277,272
BBC,Wed Oct 16 19:01:01 +0000 2019,"Sharon knits fake breasts for women who have had mastectomies. ❤️
https://t.co/FkdhXfae4j",-0.477,0.0,0.795,0.205,273
BBC,Wed Oct 16 18:01:04 +0000 2019,"'Run it up the flagpole... Blue-sky thinking...!'   😡

@AmplifyDot dashes office jargon in the trash.  🗑️… https://t.co/dYrvN6HxoJ",0.0,0.0,1.0,0.0,274
BBC,Wed Oct 16 17:01:07 +0000 2019,This striking image of a fox surprising a marmot has earned Yongqing Bao the top prize in the 2019 Wildlife Photogr… https://t.co/dUGmThqvP3,0.735,0.298,0.702,0.0,275
BBC,Wed Oct 16 16:31:20 +0000 2019,RT @BBCAfrica: Edible insects are often portrayed as a sustainable superfood - an environmentally friendly alternative to meat. So @etutujo…,0.494,0.158,0.842,0.0,276
BBC,Wed Oct 16 16:01:05 +0000 2019,"""You do not have to have it all figured out right now."" 

Former @TeenVogue editor @ElaineWelteroth shares the geni… https://t.co/M85Q94IgVe",0.296,0.104,0.896,0.0,277
BBC,Wed Oct 16 14:44:14 +0000 2019,"RT @bbcstrictly: ""Smash it, snap it, *squeals*"". All the hidden microphone moments from #Strictly Week Four! 🎤 https://t.co/7HZ5h65qYx",0.0,0.0,1.0,0.0,278
BBC,Wed Oct 16 14:43:51 +0000 2019,"RT @BBCOne: Get ready to take a closer look at our extraordinary planet. 

#SevenWorldsOnePlanet, with Sir David Attenborough, starts Sunda…",0.361,0.122,0.878,0.0,279
BBC,Wed Oct 16 13:48:02 +0000 2019,"RT @bbcthesocial: It's shocking how much food we waste. 

#WorldFoodDay #WFD https://t.co/7Lmz9tpLX7",-0.67,0.0,0.645,0.355,280
BBC,Wed Oct 16 13:47:15 +0000 2019,"RT @BBCRadio2: ""Chim chiminey, chim chiminey, chim chim cher-ee!""
Join Radio 2 for a special gala performance of Mary Poppins in aid of @BB…",0.636,0.206,0.794,0.0,281
BBC,Wed Oct 16 13:46:56 +0000 2019,"RT @BBCTwo: When Ann Ming’s daughter was murdered and the killer walked free, she fiercely campaigned to change an 800 year old law. https:…",-0.751,0.1,0.636,0.264,282
BBC,Wed Oct 16 13:01:05 +0000 2019,"Here's why there is no such thing as a 'normal' brain.  🧠
👉 https://t.co/CWr09jkOoA https://t.co/0rVeV58lJW",-0.296,0.0,0.879,0.121,283
BBC,Wed Oct 16 12:01:07 +0000 2019,Personal trainer Annie Price meets with MMA fighter Molly 'Meatball' McCann (@MeatballMolly) as she gets ready to c… https://t.co/p5De7TsM57,0.477,0.194,0.806,0.0,284
BBC,Wed Oct 16 11:01:10 +0000 2019,"Whatevs, simples, chillax, sumfin and Jafaican are some of the new words that have been added to the Oxford English… https://t.co/dLGMWMjCcH",0.0,0.0,1.0,0.0,285
BBC,Wed Oct 16 08:01:05 +0000 2019,"Is this the world's most idyllic football pitch?  ⚽️🏔😍
https://t.co/3QQLkIGYnN",0.0,0.0,1.0,0.0,286
BBC,Wed Oct 16 07:01:04 +0000 2019,"'You've lost your head, mate.'  🤣

Things got incredibly silly when #ThisCountry stars Daisy May and… https://t.co/rRgstLhN6n",0.317,0.185,0.723,0.092,287
BBC,Wed Oct 16 06:01:01 +0000 2019,".@Jamieoliver talks to @zoetheball about his proudest achievements from the past 20 years. 🧡
https://t.co/PSAo8V8Obd",0.557,0.194,0.806,0.0,288
BBC,Tue Oct 15 20:01:06 +0000 2019,"The man, the legend - it's Mr Alfie Solomons. #PeakyBlinders
https://t.co/WJcSAC6lFQ",0.0,0.0,1.0,0.0,289
BBC,Tue Oct 15 18:01:05 +0000 2019,"""Leo is the pride of our family.""

Leonardo Araujo was born without arms, and with legs of different lengths, but s… https://t.co/v9hZbV92SI",0.178,0.075,0.925,0.0,290
BBC,Tue Oct 15 17:42:11 +0000 2019,@lea_jamieX @charlottechurch @wmarybeard Thank you! So glad you like it 😄,0.924,0.589,0.411,0.0,291
BBC,Tue Oct 15 17:41:25 +0000 2019,@LeoVazqm Hope you enjoy ☺,0.844,0.752,0.248,0.0,292
BBC,Tue Oct 15 17:01:07 +0000 2019,"Here's how the city of Glasgow pulled together to solve a 'dognapping'. ❤️
👉 https://t.co/biMHGF8lxG https://t.co/bD34mYehiC",0.202,0.091,0.909,0.0,293
BBC,Tue Oct 15 16:01:03 +0000 2019,"How to dress more sustainably for the environment.  🌏🧡
#FashionFix
https://t.co/iduWVKCULI",0.0,0.0,1.0,0.0,294
BBC,Tue Oct 15 13:38:56 +0000 2019,"RT @CBeebiesHQ: We might not have Alfie Solomons but we do have Tom Hardy 🙌

Take a Peaky at this Blinder 👀

Tune in at 6:50pm for Odd Dog…",0.153,0.106,0.806,0.088,295
BBC,Tue Oct 15 13:01:04 +0000 2019,"Harry Styles told a court he locked his bedroom door every night after being stalked by a homeless man he ""felt sor… https://t.co/zMvzrgqLBr",0.0,0.0,1.0,0.0,296
BBC,Tue Oct 15 12:01:03 +0000 2019,"""I believe you were not in attendance last Sunday."" 

#Famalam | @BBCThree.
https://t.co/wxWhe8MMZ8",0.0,0.0,1.0,0.0,297
BBC,Tue Oct 15 11:01:04 +0000 2019,"#DragRaceUK paid a visit to 'Downton Draggy' last week - here's everything you need to know!  💅
👉… https://t.co/Jn6y3H5qvS",0.0,0.0,1.0,0.0,298
BBC,Tue Oct 15 08:01:04 +0000 2019,"""We're not bad people. We just did bad things.""

From the producers of Chernobyl comes the brand new drama… https://t.co/PxDGbdHh2M",0.691,0.241,0.759,0.0,299
BBC,Tue Oct 15 07:01:03 +0000 2019,"Being the support act isn't easy. Here's how different musicians deal with disinterested crowds. 🎶
👉… https://t.co/MUHPNtq5kc",0.076,0.128,0.758,0.114,300
BBC,Tue Oct 15 06:01:02 +0000 2019,"""I was ridiculed for being young, for being female, for being a 'pop tart'...""

On #FrontRowLate, @CharlotteChurch… https://t.co/9PIQEjq5x4",-0.361,0.0,0.865,0.135,301
BBC,Mon Oct 14 19:01:06 +0000 2019,"Brand new drama #DublinMurders begins tonight, following detectives investigating a teenager's murder. Is the case… https://t.co/Xlk87UpOCj",-0.691,0.0,0.749,0.251,302
BBC,Mon Oct 14 18:36:32 +0000 2019,@Mical04167545 😂 Maybe the birds could be our traffic wardens,0.44,0.215,0.678,0.107,303
BBC,Mon Oct 14 18:01:05 +0000 2019,"""Formerly one of the world's favourite countries, England has announced plans to close next week.""  🏴󠁧󠁢󠁥󠁮󠁧󠁿😂… https://t.co/sU0b1sWRTW",0.0,0.0,1.0,0.0,304
BBC,Mon Oct 14 17:01:04 +0000 2019,"Would you eat a bug burger?  😬

Reporter @BBCJustinR visited an insect farm in London to make one and try it out on… https://t.co/voOkxFISEy",-0.34,0.0,0.906,0.094,305
BBC,Mon Oct 14 16:58:01 +0000 2019,"RT @BBCOne: Nightmare roommates… we’ve all had one.

#DublinMurders https://t.co/7TX4m8NU9P",0.0,0.0,1.0,0.0,306
BBC,Mon Oct 14 16:01:08 +0000 2019,"The time Bruce @Springsteen broke into Elvis Presley’s Graceland... #TheGNShow
https://t.co/dyajTji529",-0.422,0.0,0.781,0.219,307
BBC,Mon Oct 14 15:36:02 +0000 2019,"RT @bbcwritersroom: ""I think if you try to be universal, you're never going to be...you have to be utterly specific. Utterly specific to th…",0.0,0.0,1.0,0.0,308
BBC,Mon Oct 14 15:17:25 +0000 2019,RT @BBCCiN: Looking for your next @MasterchefUK fix? Then why not be the MasterChef and organise your own foodie fundraiser for BBC Childre…,0.0,0.0,1.0,0.0,309
BBC,Mon Oct 14 15:05:26 +0000 2019,"RT @HackerTDog: Does @PhilFoden get nervous before a match? See what happened when I met him at the @ManCity training ground.⚽️

He told me…",-0.273,0.0,0.909,0.091,310
BBC,Mon Oct 14 14:50:32 +0000 2019,"RT @cbbc: Look into my eyes... 👀

The Demon Headmaster begins today at 5pm 😱

Aaaaand you can watch the original on BBC iPlayer right now!…",-0.585,0.067,0.756,0.177,311
BBC,Mon Oct 14 14:30:43 +0000 2019,RT @BBCCiN: Our Schools Ambassador @thebodycoach recently visited Oasis Children's Venture - a project supported by us. He learned how your…,0.318,0.113,0.887,0.0,312
BBC,Mon Oct 14 13:01:08 +0000 2019,"Is Jay-Z in the Illuminati? Is Beyoncé? And what is the Illuminati anyway?

@sophiasgaler unpicks the conspiracy...
https://t.co/7G7XhS6BOm",0.0,0.0,1.0,0.0,313
BBC,Mon Oct 14 12:58:09 +0000 2019,"RT @BBCR1: Voting for the #R1TeenAwards is now open! Who gets your vote for Best Group?

@The1975
@brckhmptn
@jonasbrothers
@littlemix
@twe…",0.67,0.183,0.817,0.0,314
BBC,Mon Oct 14 11:01:02 +0000 2019,"""I’d tear up and get very emotional as a kid...""
@Lin_Manuel Miranda talks about his early sensitivity to music on… https://t.co/5pIAyOGT08",0.225,0.091,0.909,0.0,315
BBC,Mon Oct 14 09:00:00 +0000 2019,"Ever wondered how birds can fly in swirling masses without ever running into each other?

#LifeInTheAir https://t.co/N5j5deUQXQ",0.0,0.0,1.0,0.0,316
BBC,Mon Oct 14 08:01:05 +0000 2019,"Ever wondered what an algorithm actually is? Then wonder no more with our down-to-earth guide...
https://t.co/HIsaIfeSbm",-0.296,0.0,0.872,0.128,317
BBC,Mon Oct 14 07:01:03 +0000 2019,"#DragRaceUK's @the_scaredy_kat, was ‘terrified’ about being accepted by others in the contest, as he’s not gay.
👉… https://t.co/UEBe1ESIL8",0.273,0.11,0.89,0.0,318
BBC,Mon Oct 14 06:01:03 +0000 2019,"In the last 50 years, glaciers across the globe have lost 9 trillion tonnes of ice.

@simon_reeve visited Denali Na… https://t.co/3BlIWonvmw",-0.318,0.0,0.892,0.108,319
BBC,Sun Oct 13 18:01:05 +0000 2019,"In the second leg of his journey through #TheAmericas, @simon_reeve travels down the Rocky Mountains. ⛰
9pm |… https://t.co/JUz4GpMBf5",0.0,0.0,1.0,0.0,320
BBC,Sun Oct 13 17:43:57 +0000 2019,@therealsmorgan @gdavies I wish he could've been my drama teacher 😂,0.681,0.335,0.567,0.098,321
BBC,Sun Oct 13 17:01:05 +0000 2019,"This is the definition of a 💩job...! #QI
https://t.co/Tw05Hbe1eI",0.0,0.0,1.0,0.0,322
BBC,Sun Oct 13 16:01:03 +0000 2019,"Compostable tea-bags, special recyclable juice cartons and other environmentally friendly products have higher cost… https://t.co/VmPiASanbP",0.71,0.312,0.688,0.0,323
BBC,Sun Oct 13 15:01:04 +0000 2019,"""Dungeons and dragons is not just for a bunch of beardy boys in a basement, it's for everybody and anybody.""
Via… https://t.co/AqGr5D2P3d",0.0,0.0,1.0,0.0,324
BBC,Sun Oct 13 14:01:06 +0000 2019,"Would you want to live in a city that tracked your every move?
https://t.co/Q0GbZ6mFJ3",0.077,0.098,0.902,0.0,325
BBC,Sun Oct 13 13:01:03 +0000 2019,"""I find it quite emotional."" 

Ten years after leaving additional needs school, @JulieMcElroy became a doctor.

https://t.co/hQFdNiH7ds",0.0,0.0,1.0,0.0,326
BBC,Sun Oct 13 11:01:09 +0000 2019,"The fashion that lets deaf people feel music.  👏
https://t.co/2GA5XUn7cj",0.0,0.0,1.0,0.0,327
BBC,Sun Oct 13 10:01:09 +0000 2019,"In their teens, Iesha saved a cousin from a hot pan of oil but was severely scarred. 

They now want to embrace the… https://t.co/kWJqugjnK4",0.077,0.223,0.636,0.141,328
BBC,Sun Oct 13 09:01:04 +0000 2019,"Do Latvians really read more Hitler than Harry Potter? 

Spoiler: They don't... but why did this fake news story ap… https://t.co/gaeIqLGPTx",-0.713,0.0,0.802,0.198,329
BBC,Sat Oct 12 20:01:04 +0000 2019,"""I was in charge of a bus load of kids - frankly it's amoral!""

@gdavies tells #TheGNShow all about his time as a t… https://t.co/JRXbJjEz1K",0.0,0.0,1.0,0.0,330
BBC,Sat Oct 12 19:13:16 +0000 2019,"RT @bbcstrictly: ""It was filth!"" - Craig. 🤣The hips are back and ready to Rumba! @kelvin_fletcher @OtiMabuse #Strictly https://t.co/Ub5wAWu…",0.474,0.154,0.846,0.0,331
BBC,Sat Oct 12 19:01:04 +0000 2019,"""If you don't have hope you don't really have anything.""

Charlie was born at just 23 weeks – almost the earliest a… https://t.co/Srtoppq5r4",-0.341,0.0,0.897,0.103,332
BBC,Sat Oct 12 18:01:05 +0000 2019,Oscar and Grammy award-winning producer @MarkRonson openly discusses his life and musical influences in a brand new… https://t.co/exPkVJb5gJ,0.0,0.0,1.0,0.0,333
BBC,Sat Oct 12 17:07:30 +0000 2019,"RT @BBCSport: Max Whitlock has won gold!

It's his third world title on the pommel horse 🏅🏅🏅

Live @BBCOne 👉 https://t.co/ufFv2tjY6l

#bbcg…",0.611,0.143,0.857,0.0,334
BBC,Sat Oct 12 17:07:19 +0000 2019,"RT @BBCSport: It's silver for Becky Downie in the uneven bars final! 👏🥈

Live @BBCOne 👉 https://t.co/ufFv2tjY6l

#bbcgymnastics #Stuttgart2…",0.0,0.0,1.0,0.0,335
BBC,Sat Oct 12 17:07:10 +0000 2019,"RT @5liveSport: Here we go 🎆

@SalfordDevils v @Saints1890 

Who will take #SuperLeague glory? 😈👼

Join @matt_newsum &amp; Iestyn Harris! 

Liv…",0.718,0.25,0.75,0.0,336
BBC,Sat Oct 12 17:06:30 +0000 2019,"RT @BBCCiN: Amble with alpacas! Fancy-dress with friends! Sing with strangers! It doesn't matter what you do, as long as you get together t…",0.6,0.147,0.813,0.04,337
BBC,Sat Oct 12 17:05:57 +0000 2019,"RT @BBCNews: Billy Connolly retired from performing live stand-up in 2018, after he was diagnosed with Parkinson's disease

He says he's ""n…",0.0,0.0,1.0,0.0,338
BBC,Sat Oct 12 17:01:08 +0000 2019,.@MrDDyer hosts brand new game show #TheWall -  expect colossal wins and heartbreaking losses in the game show that… https://t.co/aP5vJJ7VkF,-0.25,0.146,0.63,0.224,339
BBC,Sat Oct 12 15:01:06 +0000 2019,"Katy is spreading the word about endometriosis, and people are finally listening. 

@katyjjo
https://t.co/UiQJXeoB3h",0.0,0.0,1.0,0.0,340
BBC,Sat Oct 12 14:01:04 +0000 2019,"Chris has sickle cell disease, a health condition that predominately affects people from African and Caribbean back… https://t.co/sF3zheNwGS",0.0,0.0,1.0,0.0,341
BBC,Sat Oct 12 13:01:06 +0000 2019,"What would the world look like without phones? 📱
https://t.co/I8RTg5877Z",0.361,0.2,0.8,0.0,342
BBC,Sat Oct 12 12:01:09 +0000 2019,"'My gaming addiction stops me from having relationships.'
👉 https://t.co/qCztkO77Ay https://t.co/UtICypw02P",-0.153,0.0,0.89,0.11,343
BBC,Sat Oct 12 12:01:00 +0000 2019,"Lelian Chew is a wedding planner for Asia's rich and powerful. The couples she works with spend an average of $1,00… https://t.co/xt3EMeXixo",0.751,0.252,0.748,0.0,344
BBC,Sat Oct 12 11:01:09 +0000 2019,"CCTV caught a deer smashing through the window of the hair salon, crashed around and then making his exit - with a… https://t.co/CDeYaNPXhG",0.0,0.0,1.0,0.0,345
BBC,Sat Oct 12 10:01:08 +0000 2019,"""I'm so white that I have a loyalty card... at Greggs.""
 #Muzlamic | @BBCThree.
https://t.co/iuG7eGtnZh",0.542,0.241,0.759,0.0,346
BBC,Sat Oct 12 09:01:03 +0000 2019,"""Stone skimming is probably the most competitive sport in the world!""  👏
#SinkorSkim | @BBCiPlayer 
https://t.co/9VQqy4nWG8",0.315,0.132,0.868,0.0,347
BBC,Sat Oct 12 08:01:05 +0000 2019,"90-year-old Margaret is a water aerobics instructor. She reveals her secrets to keeping fit and feeling young.  🏊‍♀️
https://t.co/ZI0c1Y5erf",0.459,0.19,0.81,0.0,348
BBC,Fri Oct 11 20:17:11 +0000 2019,@CindynyOrtiz @HighlandWPark My heart can't take it 😭,-0.477,0.0,0.744,0.256,349
BBC,Fri Oct 11 20:12:46 +0000 2019,@BandDare @springsteen @JamesBlunt @BBCOne @BBCiPlayer Should be a fun one 😄,0.832,0.444,0.556,0.0,350
BBC,Fri Oct 11 19:01:04 +0000 2019,It's another star-studded lineup on tonight's #TheGNShow... 🌟Bruce @springsteen 🌟Robert De Niro 🌟Sienna Miller 🌟Pau… https://t.co/tfm6B5g55g,0.0,0.0,1.0,0.0,351
BBC,Fri Oct 11 18:01:04 +0000 2019,"In the series finale of #Scarborough, an admirer makes Mike an offer which could change his and Karen’s lives forev… https://t.co/DvNTmQHjGM",0.422,0.123,0.877,0.0,352
BBC,Fri Oct 11 17:01:10 +0000 2019,"It's the perfect time for a brand new series of #HaveIGotNewsForYou!  🙌

Ian Hislop and Paul Merton are joined by… https://t.co/Dwsnh3WdfE",0.611,0.166,0.834,0.0,353
BBC,Fri Oct 11 16:41:45 +0000 2019,"RT @BBC6Music: What’s your favourite release since the year 2000?

🖤 On Saturday from 6pm Craig Charles (@CCfunkandsoul) plays @amywinehous…",0.25,0.091,0.909,0.0,354
BBC,Fri Oct 11 16:01:05 +0000 2019,"It's the #CelebrityMasterchef final!  🙌
Will Neil Ruddock (@RealRazor), @VickyPattison or @GregJRutherford be crown… https://t.co/Kp5495y4pc",0.0,0.0,1.0,0.0,355
BBC,Fri Oct 11 13:01:03 +0000 2019,"Are eggs helpful to our health… or a cause of heart disease? 🍳
👉 https://t.co/JU9O0KAw4Z https://t.co/rKHbFodshw",0.422,0.141,0.859,0.0,356
BBC,Fri Oct 11 12:01:03 +0000 2019,"How adorable. ❤️
A litter of snow leopard cubs has been born at #RZSS @HighlandWPark.
https://t.co/xZbXy0D1Ly",0.494,0.176,0.824,0.0,357
BBC,Fri Oct 11 11:19:00 +0000 2019,RT @BBCBreaking: Four people injured after reports of stabbings at the Arndale shopping centre in Manchester https://t.co/z4jwZPFFz6,-0.402,0.0,0.856,0.144,358
BBC,Fri Oct 11 09:35:01 +0000 2019,.@Harry_Styles announcing #LightsUp has got us rewatching all his Live Lounges... full videos on @bbcr1 YouTube cha… https://t.co/nfs0QuZvBM,0.0,0.0,1.0,0.0,359
BBC,Fri Oct 11 08:01:07 +0000 2019,"With the high pressures of being always online, here's what life is like working as a social media assistant for a… https://t.co/6R27oIojBz",0.052,0.105,0.798,0.097,360
BBC,Fri Oct 11 07:01:06 +0000 2019,"The moment @AlanCarr and Alan Davies realised there are NO OTHER ALANS. 😂 #QI
https://t.co/dHqjz5wyCX",-0.008,0.154,0.65,0.196,361
BBC,Fri Oct 11 06:01:06 +0000 2019,"Will vertical forests cover the cities of the future?  🌱🍃🌆 
https://t.co/jqFU2T5dJT",0.0,0.0,1.0,0.0,362
BBC,Thu Oct 10 19:01:04 +0000 2019,"This is what #endometriosis feels like.

Via @BBCThree.
https://t.co/DTbQVBgJ89",0.361,0.238,0.762,0.0,363
BBC,Thu Oct 10 18:01:04 +0000 2019,"With Asia now home to more billionaires than the USA or Europe, #MillionDollarWeddingPlanner follows Lelian Chew, w… https://t.co/FjLfwcYe42",0.0,0.0,1.0,0.0,364
BBC,Thu Oct 10 17:01:03 +0000 2019,"#DublinMurders is an all-new psychological thriller from scriptwriter Sarah Phelps, based on Tana French's best-sel… https://t.co/K9isPJPXju",0.103,0.085,0.915,0.0,365
BBC,Thu Oct 10 16:05:06 +0000 2019,"Prince Alemayehu became the ward of Queen Victoria and died in England at the age of 18, despite wishing to return… https://t.co/8h7Z3nU0jW",-0.645,0.0,0.792,0.208,366
BBC,Thu Oct 10 15:19:30 +0000 2019,"Junior doctors are squeamish about feet, fingers and... skin??

#JuniorDoctors: On The Frontline | @BBCThree.

https://t.co/HW7p7OIORa",0.0,0.0,1.0,0.0,367
BBC,Thu Oct 10 13:56:39 +0000 2019,RT @bbcpress: It was a great result at yesterday’s Creative Diversity Network #CDNAwards. @bbcwritersroom and @Directors_UK won the Partner…,0.893,0.416,0.584,0.0,368
BBC,Thu Oct 10 13:10:30 +0000 2019,"Meet the man who makes a living out of creating fake news. 
#IanHislopsFakeNews
https://t.co/J1ma3MBcZo",-0.226,0.135,0.675,0.19,369
BBC,Thu Oct 10 11:27:26 +0000 2019,"It's #WorldMentalHealthDay.

Ben opens up about his heartbreaking experience.

Watch the full film here 👉… https://t.co/RXYSR5WcmR",-0.459,0.0,0.833,0.167,370
BBC,Thu Oct 10 08:26:05 +0000 2019,RT @BBC6Music: Today is #WorldMentalHealthDay. Here’s Terry Hall from @thespecials speaking to @maryannehobbs earlier this year about depre…,0.0,0.0,1.0,0.0,371
BBC,Thu Oct 10 08:01:03 +0000 2019,"When your suitcase is put on a long haul flight from Heathrow, it’s sat alongside all sorts of other cargo...
https://t.co/pXA5XOTMbq",0.0,0.0,1.0,0.0,372
BBC,Thu Oct 10 07:01:03 +0000 2019,"Pagers, faxes and cheques: things that might seem obsolete, but aren't!  📠📟💵
👉 https://t.co/bRT224rFeg https://t.co/1H0gmM4UGR",-0.224,0.0,0.9,0.1,373
BBC,Thu Oct 10 06:01:07 +0000 2019,"Yep, this is incredibly accurate.  #Motherland
https://t.co/v3Em4qvUI9",0.296,0.268,0.732,0.0,374
BBC,Wed Oct 09 20:01:02 +0000 2019,".@LouisTheroux has an interesting technique to relax 'adult film' performers during interviews. 😳 #TGNS
https://t.co/JDG8ptLTPz",0.681,0.286,0.714,0.0,375
BBC,Wed Oct 09 19:01:07 +0000 2019,"When two young girls were murdered in the 80s, their case changed policing forever.

Catching Britain's Killers: Th… https://t.co/MQmPYEBuRR",-0.866,0.0,0.661,0.339,376
BBC,Wed Oct 09 17:01:06 +0000 2019,"A teenager has had her jaw successfully rebuilt after a horror horse riding accident.
👉 https://t.co/40w2R9K11f https://t.co/n0asdoyNK9",-0.557,0.128,0.6,0.272,377
BBC,Wed Oct 09 16:01:00 +0000 2019,"Her routine has had over 100 million views online.

So why isn't she an elite gymnast? 

This is @katelyn_ohashi's… https://t.co/yFV8Q8YnV5",0.0,0.0,1.0,0.0,378
BBC,Wed Oct 09 13:01:05 +0000 2019,"The Joker has taken several forms over the years - @BBC_Culture explore his many incarnations. 🃏
👉… https://t.co/TyUWEK6Ib2",0.25,0.167,0.833,0.0,379
BBC,Wed Oct 09 12:01:06 +0000 2019,"Could AI replace governments?  🤖
https://t.co/EnFtyDGkqz",0.0,0.0,1.0,0.0,380
BBC,Wed Oct 09 11:01:08 +0000 2019,A mental health website struggled to cope with demand after a promotional video voiced by the dukes and duchesses o… https://t.co/s08RqgANV1,-0.44,0.0,0.813,0.187,381
BBC,Wed Oct 09 08:44:55 +0000 2019,"RT @bbcstrictly: Listen in to all the hidden dialogue from Movie Week, when the mics were on! 🎤 https://t.co/ADdMAlUFp0",0.0,0.0,1.0,0.0,382
BBC,Wed Oct 09 08:01:03 +0000 2019,"Seven unique continents, each one full of life. 

Get ready to take a closer look at our extraordinary planet.… https://t.co/bFZwZYeNRK",0.361,0.122,0.878,0.0,383
BBC,Wed Oct 09 07:01:06 +0000 2019,"“Professional singers are NOT good at acting!”

Listener Zach pointed the finger at @Harry_Styles, but… https://t.co/uXd0N31hR6",-0.402,0.0,0.848,0.152,384
BBC,Wed Oct 09 06:23:35 +0000 2019,"RT @BBCFOUR: Meet the man who makes a living out of creating fake news. 
#IanHislopsFakeNews https://t.co/JFQl3mvdIB",-0.226,0.12,0.71,0.169,385
BBC,Wed Oct 09 06:23:22 +0000 2019,RT @bbcarts: Congratulations to social housing scheme Goldsmith Street who have won the @RIBA #StirlingPrize! The project was described as…,0.836,0.305,0.695,0.0,386
BBC,Wed Oct 09 06:23:03 +0000 2019,RT @bbcpress: Farewell #Duffy! @CathShip27 announces she will be leaving @BBCOne's #Casualty after 33 years - since the 1986 pilot: https:/…,0.0,0.0,1.0,0.0,387
BBC,Wed Oct 09 06:01:06 +0000 2019,"New series, new theme tune. (Thanks @Darren_Dutton) 
 
#HaveIGotNewsForYou | Friday | 9pm | @BBCOne &amp; @BBCiPlayer.… https://t.co/em5HL33taG",0.0,0.0,1.0,0.0,388
BBC,Tue Oct 08 20:01:07 +0000 2019,"Be yourself. Unless you can pretend to be someone better. Then do that. 😂 #TheMashReport
https://t.co/r2ZXqbjHpO",0.66,0.258,0.615,0.127,389
BBC,Tue Oct 08 18:01:03 +0000 2019,"""If you don't have hope you don't really have anything.""

Charlie was born at just 23 weeks – almost the earliest a… https://t.co/TKk46LAcYS",-0.341,0.0,0.897,0.103,390
BBC,Tue Oct 08 17:01:06 +0000 2019,"The number of elephants known to have died after falling down a waterfall in Thailand has increased to 11.
👉… https://t.co/GIS7GSq586",-0.422,0.138,0.65,0.211,391
BBC,Tue Oct 08 16:01:09 +0000 2019,"Can augmented reality goggles make swimming more fun?  🏊‍♂️
https://t.co/bjr4gMcGF9",0.556,0.264,0.736,0.0,392
BBC,Tue Oct 08 13:01:10 +0000 2019,"US rapper Lil Nas X says that when he was younger he 'prayed being gay was just a phase'.
👉  https://t.co/StwmBYRnnB https://t.co/R5MT8ovG0s",0.0,0.0,1.0,0.0,393
BBC,Tue Oct 08 12:01:02 +0000 2019,"""I wouldn't be here right now sitting opposite you or speaking at the UN if I hadn't made a big noise.""

Actress… https://t.co/p9skXyWBzI",0.0,0.0,1.0,0.0,394
BBC,Tue Oct 08 11:01:04 +0000 2019,"RuPaul's #DragRaceUK has landed on @bbcthree... but how much drag queen slang do you know? Take the quiz!  💅
👉… https://t.co/qYg23KlbOY",-0.39,0.0,0.888,0.112,395
